"taxon_oid","ID1","ID2","KO","Phylum","Class","Order","Family","Genus","Species"
"3300031924","Ga0326332_104027551","Ga0326332_10402755","K05681","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105817301","Ga0326332_10581730","K05931","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101168071","Ga0326332_10116807","K05994","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_109592891","Ga0326332_10959289","K06185","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100591751","Ga0326332_10059175","K06207","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101184951","Ga0326332_10118495","K06207","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104749821","Ga0326332_10474982","K06287","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100696461","Ga0326332_10069646","K06694","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101435381","Ga0326332_10143538","K06883","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101123841","Ga0326332_10112384","K07199","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101197661","Ga0326332_10119766","K07204","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104671331","Ga0326332_10467133","K07393","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102108351","Ga0326332_10210835","K07560","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102851701","Ga0326332_10285170","K07952","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101964261","Ga0326332_10196426","K08057","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103889271","Ga0326332_10388927","K08272","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101601721","Ga0326332_10160172","K08286","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107089851","Ga0326332_10708985","K08678","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106690651","Ga0326332_10669065","K08730","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101361111","Ga0326332_10136111","K08798","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107354351","Ga0326332_10735435","K08798","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103498201","Ga0326332_10349820","K08838","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105244021","Ga0326332_10524402","K08866","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101523041","Ga0326332_10152304","K08869","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103817391","Ga0326332_10381739","K08869","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106811371","Ga0326332_10681137","K08869","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108704751","Ga0326332_10870475","K08874","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100376811","Ga0326332_10037681","K08956","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106205381","Ga0326332_10620538","K08991","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102630431","Ga0326332_10263043","K09539","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100451581","Ga0326332_10045158","K10352","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102805021","Ga0326332_10280502","K10352","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103152911","Ga0326332_10315291","K10352","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105474151","Ga0326332_10547415","K10352","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105216481","Ga0326332_10521648","K10356","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100323101","Ga0326332_10032310","K10393","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101984391","Ga0326332_10198439","K10393","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100187301","Ga0326332_10018730","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100255541","Ga0326332_10025554","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100417001","Ga0326332_10041700","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100478461","Ga0326332_10047846","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100498441","Ga0326332_10049844","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100608661","Ga0326332_10060866","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100615511","Ga0326332_10061551","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100615512","Ga0326332_10061551","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100656461","Ga0326332_10065646","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100678751","Ga0326332_10067875","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100683241","Ga0326332_10068324","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100871751","Ga0326332_10087175","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100980481","Ga0326332_10098048","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101485941","Ga0326332_10148594","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101728911","Ga0326332_10172891","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101831471","Ga0326332_10183147","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102017801","Ga0326332_10201780","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102035191","Ga0326332_10203519","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102300771","Ga0326332_10230077","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102497011","Ga0326332_10249701","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102922561","Ga0326332_10292256","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103176841","Ga0326332_10317684","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103241941","Ga0326332_10324194","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105139851","Ga0326332_10513985","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105593051","Ga0326332_10559305","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105685481","Ga0326332_10568548","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106590081","Ga0326332_10659008","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107579601","Ga0326332_10757960","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107732251","Ga0326332_10773225","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107820251","Ga0326332_10782025","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108236601","Ga0326332_10823660","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108379271","Ga0326332_10837927","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108660361","Ga0326332_10866036","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107605441","Ga0326332_10760544","K10410","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101520991","Ga0326332_10152099","K10413","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107293071","Ga0326332_10729307","K10601","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102004201","Ga0326332_10200420","K10807","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104621131","Ga0326332_10462113","K10807","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105521751","Ga0326332_10552175","K10808","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100866111","Ga0326332_10086611","K10901","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103307341","Ga0326332_10330734","K11204","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104996461","Ga0326332_10499646","K11251","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104727451","Ga0326332_10472745","K11367","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101905621","Ga0326332_10190562","K11423","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101893441","Ga0326332_10189344","K11547","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108974401","Ga0326332_10897440","K11788","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100156971","Ga0326332_10015697","K11834","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101142251","Ga0326332_10114225","K11886","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101492341","Ga0326332_10149234","K11886","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107593481","Ga0326332_10759348","K11886","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102194011","Ga0326332_10219401","K12041","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108669481","Ga0326332_10866948","K12176","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106529951","Ga0326332_10652995","K12183","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104529761","Ga0326332_10452976","K12184","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101743161","Ga0326332_10174316","K12391","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100821581","Ga0326332_10082158","K12572","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101291541","Ga0326332_10129154","K12599","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103714091","Ga0326332_10371409","K12608","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101968551","Ga0326332_10196855","K12812","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103899081","Ga0326332_10389908","K12812","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100717951","Ga0326332_10071795","K12818","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107125281","Ga0326332_10712528","K12823","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108158681","Ga0326332_10815868","K12856","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_109621871","Ga0326332_10962187","K12856","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108965151","Ga0326332_10896515","K12877","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100576251","Ga0326332_10057625","K13103","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104865591","Ga0326332_10486559","K13192","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108734331","Ga0326332_10873433","K13210","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101541071","Ga0326332_10154107","K13617","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100750031","Ga0326332_10075003","K13711","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_101188611","Ga0326332_10118861","K13830","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102472871","Ga0326332_10247287","K13886","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106331341","Ga0326332_10633134","K13979","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_109533931","Ga0326332_10953393","K13979","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106766141","Ga0326332_10676614","K14007","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100891291","Ga0326332_10089129","K14018","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107912411","Ga0326332_10791241","K14293","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100436951","Ga0326332_10043695","K14405","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105057581","Ga0326332_10505758","K14537","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102589461","Ga0326332_10258946","K14572","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103297801","Ga0326332_10329780","K14572","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108951571","Ga0326332_10895157","K14572","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105441861","Ga0326332_10544186","K14688","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107206151","Ga0326332_10720615","K14771","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100664051","Ga0326332_10066405","K14835","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102025541","Ga0326332_10202554","K14835","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106298021","Ga0326332_10629802","K14855","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102832861","Ga0326332_10283286","K14964","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100662801","Ga0326332_10066280","K15084","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106519541","Ga0326332_10651954","K15113","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103951001","Ga0326332_10395100","K15279","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108607301","Ga0326332_10860730","K15296","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106534891","Ga0326332_10653489","K15306","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106236301","Ga0326332_10623630","K15336","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105220041","Ga0326332_10522004","K15371","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105890001","Ga0326332_10589000","K15427","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105890001","Ga0326332_10589000","K15498","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105729401","Ga0326332_10572940","K15710","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_106769191","Ga0326332_10676919","K15710","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_107657311","Ga0326332_10765731","K15731","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103262901","Ga0326332_10326290","K16055","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_103740091","Ga0326332_10374009","K16570","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_102103651","Ga0326332_10210365","K16603","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_105320531","Ga0326332_10532053","K16603","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100925181","Ga0326332_10092518","K16803","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_104393031","Ga0326332_10439303","K17255","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_108988791","Ga0326332_10898879","K17260","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300031924","Ga0326332_100770781","Ga0326332_10077078","K17302","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
