#taxpath	11HMC.bins	12HMC.bins	13HMC.bins	BON01.bins	BON02.bins	BON03.bins	HotLakConsUCCSLE.bins	Mar14236cm.bins	Mar14336cm.bins	Mar14436cm.bins	OV2TP1.bins	OV2TP2.bins	OV2TP3.bins	SSSS.bins	VSG.bins	frozenSSSS.bins	grotaG.bins
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Diplorickettsiales	0	0	2	2	5	4	0	1	0	0	118	152	51	0	177	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Coxiellales	0	0	0	6	7	2	0	13	0	0	60	72	73	0	16	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Competibacterales	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Chromatiales	0	1	0	0	0	0	0	108	0	3	60	15	49	0	0	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Cellvibrionales	0	4	2	2922	3566	3055	1	526	0	10	1	4	9	0	36	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__CH2b56	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__CCM19a	0	0	0	2	0	4	0	3	0	0	0	0	0	0	6	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__CCD24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales	334	306	433	7155	8868	8084	0	12	0	0	1288	1229	887	6746	3007	5792	6595
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Beggiatoales	0	0	0	1	2	1	0	835	0	2	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__BD7-8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__B2M28	0	0	0	0	0	0	0	205	0	1	0	1	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Arenicellales	0	1	0	4	2	2	0	51	0	1	19	33	61	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Alteromonadales	0	0	0	4	5	4	3186	38	0	5	108	3	2	4	1	1	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Aeromonadales	0	0	0	12	3	6	1	0	0	0	0	3	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Acidithiobacillales	0	0	0	0	0	0	0	0	0	0	0	4	10	0	9	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Acidiferrobacterales	0	0	0	0	0	0	0	2	0	0	0	10	23	0	9	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__AT-s2-59	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__AT-s16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__211ds20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__1013-28-CG33	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__uncultured	15	12	7	0	0	0	1	0	0	0	153	123	97	0	131	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Zavarziniales	0	0	0	0	0	0	0	0	0	0	19	7	9	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Tistrellales	121	117	193	6	2	4	0	0	0	0	0	0	2	0	172	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Thalassobaculales	10	9	12	0	0	1	39	0	0	0	0	0	1	0	6	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Sphingomonadales	804	604	786	302	447	336	497	1	0	1	183	39	33	922	515	670	916
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Sneathiellales	0	0	0	37	50	48	0	0	0	1	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__SAR11clade	0	0	0	2017	1863	2770	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales	40	74	85	3648	3226	3235	0	0	0	3	0	0	4	9	17	127	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales	5	4	13	0	5	1	0	1	0	6	167	232	304	0	25	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodobacterales	364	240	243	3128	4119	3374	1898	106	0	5	0	23	3	11	201	20	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhizobiales	2375	1802	2469	160	191	138	3113	6	0	1	795	363	149	100	2201	954	161
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Reyranellales	2	1	0	14	21	20	0	0	0	0	120	3	9	13	216	25	12
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Puniceispirillales	13	7	5	53	75	51	0	1	0	0	27	3	34	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Parvibaculales	1	0	0	3	0	4	2	0	0	0	0	7	4	0	2	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Paracaedibacterales	0	0	4	0	1	0	0	0	0	0	0	15	7	6	2	3	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__NRL2	0	0	0	1	0	0	1	0	0	0	0	4	10	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Micropepsales	2	2	0	20	17	15	0	0	0	0	29	31	5	0	22	2	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Micavibrionales	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Kordiimonadales	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Kiloniellales	0	1	2	4	16	27	2	4	0	1	1	19	6	0	2	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Holosporales	0	0	0	0	0	0	0	0	0	0	0	12	15	0	18	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Ferrovibrionales	0	1	0	0	0	0	0	0	0	0	23	40	10	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Elsterales	39	52	101	2	1	4	0	0	0	0	50	15	130	0	110	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Dongiales	0	1	2	0	0	1	0	0	0	0	90	13	2	0	44	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Defluviicoccales	4	5	8	31	17	31	3	1	0	0	40	28	12	0	8	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Caulobacterales	206	121	162	174	168	184	2383	0	0	0	345	122	187	27	199	467	39
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Caedibacterales	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Azospirillales	71	75	68	0	0	0	1	0	0	0	20	24	27	0	46	2	5
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__AlphaproteobacteriaIncertaeSedis	2	0	0	0	0	0	107	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Acetobacterales	1192	935	1472	200	221	234	0	0	0	0	34	27	38	1052	49	656	995
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__AT-s3-44	1	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	1
root__Root;domain__Bacteria;phylum__Poribacteria;class__unknown;order__unknown	0	0	0	0	0	0	0	1	0	0	0	23	5	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__vadinHA49;order__unknown	1	1	11	1	1	2	0	66	0	3	20	3	1	22	4	6	20
root__Root;domain__Bacteria;phylum__Planctomycetota;class__SPG12-343-353-B69;order__unknown	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__SGST604;order__unknown	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__uncultured	2	2	1	0	0	0	0	0	0	0	0	5	3	0	16	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__Planctomycetales	21	11	23	3355	3371	3264	0	12	0	8	198	57	9	0	406	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__Pirellulales	27	33	36	373	416	385	0	140	0	18	211	54	26	0	1323	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__Isosphaerales	473	327	454	2	4	10	0	0	0	0	0	11	2	16	318	54	48
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__Gemmatales	107	76	85	25	19	15	0	7	0	1	632	366	208	57	495	37	51
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Pla4lineage;order__unknown	0	0	0	0	0	0	0	80	0	4	199	212	371	0	34	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Pla3lineage;order__unknown	0	0	0	0	0	0	0	9	0	5	4	13	11	0	18	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__mle1-8	0	0	0	0	0	0	0	4	0	4	0	0	0	0	5	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__Tepidisphaerales	406	307	296	0	0	0	0	0	0	0	0	0	0	32	152	55	46
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__S-70	0	0	0	0	0	0	0	0	0	0	69	29	8	0	5	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__Pla1lineage	0	0	0	0	0	0	0	15	0	0	0	0	0	0	6	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__Phycisphaerales	1	2	0	126	144	124	0	144	0	119	14	10	22	0	85	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__MSBL9	0	0	0	0	0	0	0	954	0	57	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__DG-20	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__CCM11a	0	0	0	0	0	0	0	13	0	2	38	20	19	0	23	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__C86	0	0	0	0	0	0	0	0	0	0	7	1	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__OM190;order__unknown	0	0	0	53	64	62	2	76	0	23	195	68	20	0	232	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__ODP123;order__unknown	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Brocadiae;order__SM23-32	0	0	0	0	0	0	0	25	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Brocadiae;order__Brocadiales	0	0	0	0	0	0	0	21	0	0	0	61	35	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__BD7-11;order__unknown	1	1	1	0	0	0	0	1	0	0	11	6	21	0	7	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__028H05-P-BN-P5;order__unknown	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__uncultured;order__unknown	0	5	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__WWE3;order__unknown	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Saccharimonadia;order__Saccharimonadales	55	71	95	35	29	23	0	5	0	0	53	71	8	1241	82	1909	398
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__unknown	8	7	6	1	2	3	0	22	0	22	16	30	14	5	14	0	1
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__Paceibacterales	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__GWA2-38-13b	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusZambryskibacteria	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusYonathbacteria	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusYanofskybacteria	0	0	0	0	0	0	0	4	56	4	0	50	10	0	1	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusVogelbacteria	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusTerrybacteria	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusStaskawiczbacteria	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusRyanbacteria	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusPortnoybacteria	0	0	0	0	0	0	0	5	0	0	0	23	20	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusNomurabacteria	0	0	1	37	36	45	0	2	0	0	0	5	6	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusNealsonbacteria	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusMoranbacteria	0	0	0	0	0	0	0	9	0	6	0	5	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusLloydbacteria	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusLiptonbacteria	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusKaiserbacteria	0	2	9	124	140	138	0	6	0	1	0	56	13	9	27	119	3
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusJorgensenbacteria	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusGiovannonibacteria	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusDoudnabacteria	0	0	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusColwellbacteria	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusCampbellbacteria	0	0	0	1	1	6	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusBrennerbacteria	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAzambacteria	0	0	0	1	0	0	0	0	0	0	0	10	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CG1-02-42-13	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CG1-02-40-25	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__unknown	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoykebacteria	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria	0	0	0	0	0	0	0	4	0	0	0	1	0	0	9	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusShapirobacteria	0	0	0	0	0	0	0	20	0	2	0	0	0	0	0	4	6
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusRoizmanbacteria	0	0	0	0	0	0	0	0	0	0	0	7	1	3	2	2	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusPacebacteria	0	0	0	3	1	1	0	2	0	2	0	3	0	86	3	47	57
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria	6	2	0	0	0	0	0	1	0	0	0	46	11	0	10	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusGottesmanbacteria	0	0	0	0	0	0	0	0	0	0	0	16	3	0	5	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusDaviesbacteria	0	0	1	0	0	0	0	0	0	0	0	9	6	0	4	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusCurtissbacteria	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusCollierbacteria	0	0	0	0	0	0	0	15	0	0	0	0	0	0	5	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusChisholmbacteria	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusBeckwithbacteria	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusAmesbacteria	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Kazania;order__unknown	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__unknown	0	0	0	0	0	0	0	111	0	5	0	4	3	0	0	1	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__JGI0000069-P22	0	0	0	0	2	0	0	23	0	20	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria	0	3	0	4	2	5	0	16	0	0	64	85	44	0	22	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeregrinibacteria	0	0	0	0	2	2	0	21	0	2	0	33	12	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusAbawacabacteria	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__AbsconditabacterialesSR1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Dojkabacteria;order__unknown	0	0	0	0	0	0	0	42	0	3	0	0	0	7	1	5	5
root__Root;domain__Bacteria;phylum__Patescibacteria;class__CPR2;order__unknown	0	0	0	0	0	0	0	5	0	0	0	0	0	13	0	16	10
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown	0	0	0	0	0	0	0	12	0	0	0	3	0	2	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusUhrbacteria	0	0	0	0	1	0	0	0	0	0	0	6	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria	0	0	0	9	7	8	0	4	0	2	3	45	9	0	3	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusKuenenbacteria	0	0	1	0	0	0	0	3	0	0	0	11	8	0	5	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusKomeilibacteria	0	0	0	0	0	0	0	27	0	0	0	5	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusKerfeldbacteria	0	0	0	0	0	0	0	93	0	1	0	3	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusJacksonbacteria	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusFalkowbacteria	0	0	0	3	6	0	0	82	0	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusBuchananbacteria	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0
root__Root;domain__Bacteria;phylum__PAUC34f;class__unknown;order__unknown	0	0	0	0	0	0	0	13	0	5	0	10	35	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Thermodesulfovibrionia;order__uncultured	0	0	0	0	0	0	0	1	0	2	6	15	25	1	0	4	2
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Nitrospiria;order__Nitrospirales	48	18	36	0	0	0	0	0	0	1	803	290	601	0	335	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Leptospirillia;order__Leptospirillales	0	0	0	0	0	0	0	0	0	0	35	32	16	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__HDB-SIOI1093;order__unknown	0	0	0	0	0	0	0	0	0	0	0	108	28	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__BMS9AB35;order__unknown	0	0	0	0	0	0	0	0	0	0	0	28	11	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__4-29-1;order__unknown	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__unknown;order__unknown	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__P9X2b3D02;order__unknown	0	0	0	0	0	0	0	18	0	13	47	47	58	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__Nitrospinia;order__Nitrospinales	0	0	0	0	0	0	0	5	0	1	0	9	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__MT5B39;order__unknown	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__NKB15;class__unknown;order__unknown	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0
root__Root;domain__Bacteria;phylum__NB1-j;class__unknown;order__unknown	0	0	0	5	2	0	0	121	0	9	134	32	17	0	147	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__bacteriap25;order__unknown	2	0	0	0	0	0	0	19	0	1	812	626	718	0	379	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__unknown	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__mle1-27	21	11	11	2	0	0	0	0	0	0	17	7	9	18	15	11	10
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__VHS-B3-70	1	1	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__UASB-TL25	0	0	1	0	0	0	0	9	0	0	6	14	12	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales	254	224	242	0	0	0	0	39	0	2	261	56	62	543	355	156	389
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__PS-B29	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Nannocystales	26	13	42	0	0	0	0	0	0	0	0	3	3	0	21	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__MidBa8	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__MSB-4B10	0	0	0	0	0	0	0	0	0	0	13	1	1	0	4	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Haliangiales	89	107	98	0	0	0	0	2	0	0	271	53	77	517	317	116	426
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Blfdi19	4	1	2	0	0	0	0	0	0	2	0	6	5	0	35	0	1
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales	290	225	189	0	0	0	0	0	0	0	0	55	71	108	62	38	98
root__Root;domain__Bacteria;phylum__Modulibacteria;class__Moduliflexia;order__Moduliflexales	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Rokubacteriales	0	0	0	0	0	0	0	0	0	0	1817	1540	2055	0	1051	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Methylomirabilales	0	0	0	0	0	0	0	3	0	4	523	388	319	0	0	0	0
